,Image_Folder,Type
168,augmented_final/04169.png,Landfills
169,augmented_final/04170.png,Landfills
170,augmented_final/04171.png,Landfills
171,augmented_final/04172.png,Landfills
172,augmented_final/04173.png,Landfills
173,augmented_final/04174.png,Landfills
174,augmented_final/04175.png,Landfills
175,augmented_final/04176.png,Landfills
176,augmented_final/04177.png,Landfills
177,augmented_final/04178.png,Landfills
178,augmented_final/04179.png,Landfills
179,augmented_final/04180.png,Landfills
180,augmented_final/04181.png,Landfills
181,augmented_final/04182.png,Landfills
182,augmented_final/04183.png,Landfills
183,augmented_final/04184.png,Landfills
184,augmented_final/04185.png,Landfills
185,augmented_final/04186.png,Landfills
186,augmented_final/04187.png,Landfills
187,augmented_final/04188.png,Landfills
188,augmented_final/04189.png,Landfills
189,augmented_final/04190.png,Landfills
190,augmented_final/04191.png,Landfills
191,augmented_final/04192.png,Landfills
192,augmented_final/04193.png,Landfills
193,augmented_final/04194.png,Landfills
194,augmented_final/04195.png,Landfills
195,augmented_final/04196.png,Landfills
196,augmented_final/04197.png,Landfills
197,augmented_final/04198.png,Landfills
198,augmented_final/04199.png,Landfills
199,augmented_final/04200.png,Landfills
200,augmented_final/04201.png,Landfills
201,augmented_final/04202.png,Landfills
202,augmented_final/04203.png,Landfills
203,augmented_final/04204.png,Landfills
204,augmented_final/04205.png,Landfills
205,augmented_final/04206.png,Landfills
206,augmented_final/04207.png,Landfills
207,augmented_final/04208.png,Landfills
208,augmented_final/04209.png,Landfills
209,augmented_final/04210.png,Landfills
210,augmented_final/04211.png,Landfills
211,augmented_final/04212.png,Landfills
212,augmented_final/04213.png,Landfills
213,augmented_final/04214.png,Landfills
214,augmented_final/04215.png,Landfills
215,augmented_final/04216.png,Landfills
216,augmented_final/04217.png,Landfills
217,augmented_final/04218.png,Landfills
218,augmented_final/04219.png,Landfills
219,augmented_final/04220.png,Landfills
220,augmented_final/04221.png,Landfills
221,augmented_final/04222.png,Landfills
222,augmented_final/04223.png,Landfills
223,augmented_final/04224.png,Landfills
224,augmented_final/04225.png,Landfills
225,augmented_final/04226.png,Landfills
226,augmented_final/04227.png,Landfills
227,augmented_final/04228.png,Landfills
228,augmented_final/04229.png,Landfills
229,augmented_final/04230.png,Landfills
230,augmented_final/04231.png,Landfills
231,augmented_final/04232.png,Landfills
232,augmented_final/04233.png,Landfills
233,augmented_final/04234.png,Landfills
234,augmented_final/04235.png,Landfills
235,augmented_final/04236.png,Landfills
236,augmented_final/04237.png,Landfills
237,augmented_final/04238.png,Landfills
238,augmented_final/04239.png,Landfills
239,augmented_final/04240.png,Landfills
240,augmented_final/04241.png,Landfills
241,augmented_final/04242.png,Landfills
242,augmented_final/04243.png,Landfills
243,augmented_final/04244.png,Landfills
244,augmented_final/04245.png,Landfills
245,augmented_final/04246.png,Landfills
246,augmented_final/04247.png,Landfills
247,augmented_final/04248.png,Landfills
248,augmented_final/04249.png,Landfills
249,augmented_final/04250.png,Landfills
250,augmented_final/04251.png,Landfills
251,augmented_final/04252.png,Landfills
252,augmented_final/04253.png,Landfills
253,augmented_final/04254.png,Landfills
254,augmented_final/04255.png,Landfills
255,augmented_final/04256.png,Landfills
256,augmented_final/04257.png,Landfills
257,augmented_final/04258.png,Landfills
258,augmented_final/04259.png,Landfills
259,augmented_final/04260.png,Landfills
260,augmented_final/04261.png,Landfills
261,augmented_final/04262.png,Landfills
262,augmented_final/04263.png,Landfills
263,augmented_final/04264.png,Landfills
264,augmented_final/04265.png,Landfills
265,augmented_final/04266.png,Landfills
266,augmented_final/04267.png,Landfills
267,augmented_final/04268.png,Landfills
268,augmented_final/04269.png,Landfills
269,augmented_final/04270.png,Landfills
270,augmented_final/04271.png,Landfills
271,augmented_final/04272.png,Landfills
272,augmented_final/04273.png,Landfills
273,augmented_final/04274.png,Landfills
274,augmented_final/04275.png,Landfills
275,augmented_final/04276.png,Landfills
276,augmented_final/04277.png,Landfills
277,augmented_final/04278.png,Landfills
278,augmented_final/04279.png,Landfills
279,augmented_final/04280.png,Landfills
280,augmented_final/04281.png,Landfills
281,augmented_final/04282.png,Landfills
282,augmented_final/04283.png,Landfills
283,augmented_final/04284.png,Landfills
284,augmented_final/04285.png,Landfills
285,augmented_final/04286.png,Landfills
286,augmented_final/04287.png,Landfills
287,augmented_final/04288.png,Landfills
288,augmented_final/04289.png,Landfills
289,augmented_final/04290.png,Landfills
290,augmented_final/04291.png,Landfills
291,augmented_final/04292.png,Landfills
292,augmented_final/04293.png,Landfills
293,augmented_final/04294.png,Landfills
294,augmented_final/04295.png,Landfills
295,augmented_final/04296.png,Landfills
296,augmented_final/04297.png,Landfills
297,augmented_final/04298.png,Landfills
298,augmented_final/04299.png,Landfills
299,augmented_final/04300.png,Landfills
300,augmented_final/04301.png,Landfills
301,augmented_final/04302.png,Landfills
302,augmented_final/04303.png,Landfills
303,augmented_final/04304.png,Landfills
304,augmented_final/04305.png,Landfills
305,augmented_final/04306.png,Landfills
306,augmented_final/04307.png,Landfills
307,augmented_final/04308.png,Landfills
308,augmented_final/04309.png,Landfills
309,augmented_final/04310.png,Landfills
310,augmented_final/04311.png,Landfills
311,augmented_final/04312.png,Landfills
312,augmented_final/04313.png,Landfills
313,augmented_final/04314.png,Landfills
314,augmented_final/04315.png,Landfills
315,augmented_final/04316.png,Landfills
316,augmented_final/04317.png,Landfills
317,augmented_final/04318.png,Landfills
318,augmented_final/04319.png,Landfills
319,augmented_final/04320.png,Landfills
320,augmented_final/04321.png,Landfills
321,augmented_final/04322.png,Landfills
322,augmented_final/04323.png,Landfills
323,augmented_final/04324.png,Landfills
324,augmented_final/04325.png,Landfills
325,augmented_final/04326.png,Landfills
326,augmented_final/04327.png,Landfills
327,augmented_final/04328.png,Landfills
328,augmented_final/04329.png,Landfills
329,augmented_final/04330.png,Landfills
330,augmented_final/04331.png,Landfills
331,augmented_final/04332.png,Landfills
332,augmented_final/04333.png,Landfills
333,augmented_final/04334.png,Landfills
334,augmented_final/04335.png,Landfills
335,augmented_final/04336.png,Landfills
336,augmented_final/04337.png,Landfills
337,augmented_final/04338.png,Landfills
338,augmented_final/04339.png,Landfills
339,augmented_final/04340.png,Landfills
340,augmented_final/04341.png,Landfills
341,augmented_final/04342.png,Landfills
342,augmented_final/04343.png,Landfills
343,augmented_final/04344.png,Landfills
344,augmented_final/04345.png,Landfills
345,augmented_final/04346.png,Landfills
346,augmented_final/04347.png,Landfills
347,augmented_final/04348.png,Landfills
348,augmented_final/04349.png,Landfills
349,augmented_final/04350.png,Landfills
350,augmented_final/04351.png,Landfills
351,augmented_final/04352.png,Landfills
352,augmented_final/04353.png,Landfills
353,augmented_final/04354.png,Landfills
354,augmented_final/04355.png,Landfills
355,augmented_final/04356.png,Landfills
356,augmented_final/04357.png,Landfills
357,augmented_final/04358.png,Landfills
358,augmented_final/04359.png,Landfills
359,augmented_final/04360.png,Landfills
360,augmented_final/04361.png,Landfills
361,augmented_final/04362.png,Landfills
362,augmented_final/04363.png,Landfills
363,augmented_final/04364.png,Landfills
364,augmented_final/04365.png,Landfills
365,augmented_final/04366.png,Landfills
366,augmented_final/04367.png,Landfills
367,augmented_final/04368.png,Landfills
368,augmented_final/04369.png,Landfills
369,augmented_final/04370.png,Landfills
370,augmented_final/04371.png,Landfills
371,augmented_final/04372.png,Landfills
372,augmented_final/04373.png,Landfills
373,augmented_final/04374.png,Landfills
374,augmented_final/04375.png,Landfills
375,augmented_final/04376.png,Landfills
376,augmented_final/04377.png,Landfills
377,augmented_final/04378.png,Landfills
378,augmented_final/04379.png,Landfills
379,augmented_final/04380.png,Landfills
380,augmented_final/04381.png,Landfills
381,augmented_final/04382.png,Landfills
382,augmented_final/04383.png,Landfills
383,augmented_final/04384.png,Landfills
384,augmented_final/04385.png,Landfills
385,augmented_final/04386.png,Landfills
386,augmented_final/04387.png,Landfills
387,augmented_final/04388.png,Landfills
388,augmented_final/04389.png,Landfills
389,augmented_final/04390.png,Landfills
390,augmented_final/04391.png,Landfills
391,augmented_final/04392.png,Landfills
392,augmented_final/04393.png,Landfills
393,augmented_final/04394.png,Landfills
394,augmented_final/04395.png,Landfills
395,augmented_final/04396.png,Landfills
396,augmented_final/04397.png,Landfills
397,augmented_final/04398.png,Landfills
398,augmented_final/04399.png,Landfills
399,augmented_final/04400.png,Landfills
400,augmented_final/04401.png,Landfills
401,augmented_final/04402.png,Landfills
402,augmented_final/04403.png,Landfills
403,augmented_final/04404.png,Landfills
404,augmented_final/04405.png,Landfills
405,augmented_final/04406.png,Landfills
406,augmented_final/04407.png,Landfills
407,augmented_final/04408.png,Landfills
408,augmented_final/04409.png,Landfills
409,augmented_final/04410.png,Landfills
410,augmented_final/04411.png,Landfills
411,augmented_final/04412.png,Landfills
412,augmented_final/04413.png,Landfills
413,augmented_final/04414.png,Landfills
414,augmented_final/04415.png,Landfills
415,augmented_final/04416.png,Landfills
416,augmented_final/04417.png,Landfills
417,augmented_final/04418.png,Landfills
418,augmented_final/04419.png,Landfills
419,augmented_final/04420.png,Landfills
420,augmented_final/04421.png,Landfills
421,augmented_final/04422.png,Landfills
422,augmented_final/04423.png,Landfills
423,augmented_final/04424.png,Landfills
424,augmented_final/04425.png,Landfills
425,augmented_final/04426.png,Landfills
426,augmented_final/04427.png,Landfills
427,augmented_final/04428.png,Landfills
428,augmented_final/04429.png,Landfills
429,augmented_final/04430.png,Landfills
430,augmented_final/04431.png,Landfills
431,augmented_final/04432.png,Landfills
432,augmented_final/04433.png,Landfills
433,augmented_final/04434.png,Landfills
434,augmented_final/04435.png,Landfills
435,augmented_final/04436.png,Landfills
436,augmented_final/04437.png,Landfills
437,augmented_final/04438.png,Landfills
438,augmented_final/04439.png,Landfills
439,augmented_final/04440.png,Landfills
440,augmented_final/04441.png,Landfills
441,augmented_final/04442.png,Landfills
442,augmented_final/04443.png,Landfills
443,augmented_final/04444.png,Landfills
444,augmented_final/04445.png,Landfills
445,augmented_final/04446.png,Landfills
446,augmented_final/04447.png,Landfills
447,augmented_final/04448.png,Landfills
448,augmented_final/04449.png,Landfills
449,augmented_final/04450.png,Landfills
450,augmented_final/04451.png,Landfills
451,augmented_final/04452.png,Landfills
452,augmented_final/04453.png,Landfills
453,augmented_final/04454.png,Landfills
454,augmented_final/04455.png,Landfills
455,augmented_final/04456.png,Landfills
456,augmented_final/04457.png,Landfills
457,augmented_final/04458.png,Landfills
458,augmented_final/04459.png,Landfills
459,augmented_final/04460.png,Landfills
460,augmented_final/04461.png,Landfills
461,augmented_final/04462.png,Landfills
462,augmented_final/04463.png,Landfills
463,augmented_final/04464.png,Landfills
464,augmented_final/04465.png,Landfills
465,augmented_final/04466.png,Landfills
466,augmented_final/04467.png,Landfills
467,augmented_final/04468.png,Landfills
468,augmented_final/04469.png,Landfills
469,augmented_final/04470.png,Landfills
470,augmented_final/04471.png,Landfills
471,augmented_final/04472.png,Landfills
472,augmented_final/04473.png,Landfills
473,augmented_final/04474.png,Landfills
474,augmented_final/04475.png,Landfills
475,augmented_final/04476.png,Landfills
476,augmented_final/04477.png,Landfills
477,augmented_final/04478.png,Landfills
478,augmented_final/04479.png,Landfills
479,augmented_final/04480.png,Landfills
480,augmented_final/04481.png,Landfills
481,augmented_final/04482.png,Landfills
482,augmented_final/04483.png,Landfills
483,augmented_final/04484.png,Landfills
484,augmented_final/04485.png,Landfills
485,augmented_final/04486.png,Landfills
486,augmented_final/04487.png,Landfills
487,augmented_final/04488.png,Landfills
488,augmented_final/04489.png,Landfills
489,augmented_final/04490.png,Landfills
490,augmented_final/04491.png,Landfills
491,augmented_final/04492.png,Landfills
492,augmented_final/04493.png,Landfills
493,augmented_final/04494.png,Landfills
494,augmented_final/04495.png,Landfills
495,augmented_final/04496.png,Landfills
496,augmented_final/04497.png,Landfills
497,augmented_final/04498.png,Landfills
498,augmented_final/04499.png,Landfills
499,augmented_final/04500.png,Landfills
500,augmented_final/04501.png,Landfills
501,augmented_final/04502.png,Landfills
502,augmented_final/04503.png,Landfills
503,augmented_final/04504.png,Landfills
504,augmented_final/04505.png,Landfills
505,augmented_final/04506.png,Landfills
506,augmented_final/04507.png,Landfills
507,augmented_final/04508.png,Landfills
508,augmented_final/04509.png,Landfills
509,augmented_final/04510.png,Landfills
510,augmented_final/04511.png,Landfills
511,augmented_final/04512.png,Landfills
512,augmented_final/04513.png,Landfills
513,augmented_final/04514.png,Landfills
514,augmented_final/04515.png,Landfills
515,augmented_final/04516.png,Landfills
516,augmented_final/04517.png,Landfills
517,augmented_final/04518.png,Landfills
518,augmented_final/04519.png,Landfills
519,augmented_final/04520.png,Landfills
520,augmented_final/04521.png,Landfills
521,augmented_final/04522.png,Landfills
522,augmented_final/04523.png,Landfills
523,augmented_final/04524.png,Landfills
524,augmented_final/04525.png,Landfills
525,augmented_final/04526.png,Landfills
526,augmented_final/04527.png,Landfills
527,augmented_final/04528.png,Landfills
528,augmented_final/04529.png,Landfills
529,augmented_final/04530.png,Landfills
530,augmented_final/04531.png,Landfills
531,augmented_final/04532.png,Landfills
532,augmented_final/04533.png,Landfills
533,augmented_final/04534.png,Landfills
534,augmented_final/04535.png,Landfills
535,augmented_final/04536.png,Landfills
536,augmented_final/04537.png,Landfills
537,augmented_final/04538.png,Landfills
538,augmented_final/04539.png,Landfills
539,augmented_final/04540.png,Landfills
540,augmented_final/04541.png,Landfills
541,augmented_final/04542.png,Landfills
542,augmented_final/04543.png,Landfills
543,augmented_final/04544.png,Landfills
544,augmented_final/04545.png,Landfills
545,augmented_final/04546.png,Landfills
546,augmented_final/04547.png,Landfills
547,augmented_final/04548.png,Landfills
548,augmented_final/04549.png,Landfills
549,augmented_final/04550.png,Landfills
550,augmented_final/04551.png,Landfills
551,augmented_final/04552.png,Landfills
552,augmented_final/04553.png,Landfills
553,augmented_final/04554.png,Landfills
554,augmented_final/04555.png,Landfills
555,augmented_final/04556.png,Landfills
556,augmented_final/04557.png,Landfills
557,augmented_final/04558.png,Landfills
558,augmented_final/04559.png,Landfills
559,augmented_final/04560.png,Landfills
560,augmented_final/04561.png,Landfills
561,augmented_final/04562.png,Landfills
562,augmented_final/04563.png,Landfills
563,augmented_final/04564.png,Landfills
564,augmented_final/04565.png,Landfills
565,augmented_final/04566.png,Landfills
566,augmented_final/04567.png,Landfills
567,augmented_final/04568.png,Landfills
568,augmented_final/04569.png,Landfills
569,augmented_final/04570.png,Landfills
570,augmented_final/04571.png,Landfills
571,augmented_final/04572.png,Landfills
572,augmented_final/04573.png,Landfills
573,augmented_final/04574.png,Landfills
574,augmented_final/04575.png,Landfills
575,augmented_final/04576.png,Landfills
576,augmented_final/04577.png,Landfills
577,augmented_final/04578.png,Landfills
578,augmented_final/04579.png,Landfills
579,augmented_final/04580.png,Landfills
580,augmented_final/04581.png,Landfills
581,augmented_final/04582.png,Landfills
582,augmented_final/04583.png,Landfills
583,augmented_final/04584.png,Landfills
584,augmented_final/04585.png,Landfills
585,augmented_final/04586.png,Landfills
586,augmented_final/04587.png,Landfills
587,augmented_final/04588.png,Landfills
588,augmented_final/04589.png,Landfills
589,augmented_final/04590.png,Landfills
590,augmented_final/04591.png,Landfills
591,augmented_final/04592.png,Landfills
592,augmented_final/04593.png,Landfills
593,augmented_final/04594.png,Landfills
594,augmented_final/04595.png,Landfills
595,augmented_final/04596.png,Landfills
596,augmented_final/04597.png,Landfills
597,augmented_final/04598.png,Landfills
598,augmented_final/04599.png,Landfills
599,augmented_final/04600.png,Landfills
600,augmented_final/04601.png,Landfills
601,augmented_final/04602.png,Landfills
602,augmented_final/04603.png,Landfills
603,augmented_final/04604.png,Landfills
604,augmented_final/04605.png,Landfills
605,augmented_final/04606.png,Landfills
606,augmented_final/04607.png,Landfills
607,augmented_final/04608.png,Landfills
608,augmented_final/04609.png,Landfills
609,augmented_final/04610.png,Landfills
610,augmented_final/04611.png,Landfills
611,augmented_final/04612.png,Landfills
612,augmented_final/04613.png,Landfills
613,augmented_final/04614.png,Landfills
614,augmented_final/04615.png,Landfills
615,augmented_final/04616.png,Landfills
616,augmented_final/04617.png,Landfills
617,augmented_final/04618.png,Landfills
618,augmented_final/04619.png,Landfills
619,augmented_final/04620.png,Landfills
620,augmented_final/04621.png,Landfills
621,augmented_final/04622.png,Landfills
622,augmented_final/04623.png,Landfills
623,augmented_final/04624.png,Landfills
624,augmented_final/04625.png,Landfills
625,augmented_final/04626.png,Landfills
626,augmented_final/04627.png,Landfills
627,augmented_final/04628.png,Landfills
628,augmented_final/04629.png,Landfills
629,augmented_final/04630.png,Landfills
630,augmented_final/04631.png,Landfills
631,augmented_final/04632.png,Landfills
632,augmented_final/04633.png,Landfills
633,augmented_final/04634.png,Landfills
634,augmented_final/04635.png,Landfills
635,augmented_final/04636.png,Landfills
636,augmented_final/04637.png,Landfills
637,augmented_final/04638.png,Landfills
638,augmented_final/04639.png,Landfills
639,augmented_final/04640.png,Landfills
640,augmented_final/04641.png,Landfills
641,augmented_final/04642.png,Landfills
642,augmented_final/04643.png,Landfills
643,augmented_final/04644.png,Landfills
644,augmented_final/04645.png,Landfills
645,augmented_final/04646.png,Landfills
646,augmented_final/04647.png,Landfills
647,augmented_final/04648.png,Landfills
648,augmented_final/04649.png,Landfills
649,augmented_final/04650.png,Landfills
650,augmented_final/04651.png,Landfills
651,augmented_final/04652.png,Landfills
652,augmented_final/04653.png,Landfills
653,augmented_final/04654.png,Landfills
654,augmented_final/04655.png,Landfills
655,augmented_final/04656.png,Landfills
656,augmented_final/04657.png,Landfills
657,augmented_final/04658.png,Landfills
658,augmented_final/04659.png,Landfills
659,augmented_final/04660.png,Landfills
660,augmented_final/04661.png,Landfills
661,augmented_final/04662.png,Landfills
662,augmented_final/04663.png,Landfills
663,augmented_final/04664.png,Landfills
664,augmented_final/04665.png,Landfills
665,augmented_final/04666.png,Landfills
666,augmented_final/04667.png,Landfills
667,augmented_final/04668.png,Landfills
668,augmented_final/04669.png,Landfills
669,augmented_final/04670.png,Landfills
670,augmented_final/04671.png,Landfills
671,augmented_final/04672.png,Landfills
672,augmented_final/04673.png,Landfills
673,augmented_final/04674.png,Landfills
674,augmented_final/04675.png,Landfills
675,augmented_final/04676.png,Landfills
676,augmented_final/04677.png,Landfills
677,augmented_final/04678.png,Landfills
678,augmented_final/04679.png,Landfills
679,augmented_final/04680.png,Landfills
680,augmented_final/04681.png,Landfills
681,augmented_final/04682.png,Landfills
682,augmented_final/04683.png,Landfills
683,augmented_final/04684.png,Landfills
684,augmented_final/04685.png,Landfills
685,augmented_final/04686.png,Landfills
686,augmented_final/04687.png,Landfills
687,augmented_final/04688.png,Landfills
688,augmented_final/04689.png,Landfills
689,augmented_final/04690.png,Landfills
690,augmented_final/04691.png,Landfills
691,augmented_final/04692.png,Landfills
692,augmented_final/04693.png,Landfills
693,augmented_final/04694.png,Landfills
694,augmented_final/04695.png,Landfills
695,augmented_final/04696.png,Landfills
696,augmented_final/04697.png,Landfills
697,augmented_final/04698.png,Landfills
698,augmented_final/04699.png,Landfills
699,augmented_final/04700.png,Landfills
700,augmented_final/04701.png,Landfills
701,augmented_final/04702.png,Landfills
702,augmented_final/04703.png,Landfills
703,augmented_final/04704.png,Landfills
704,augmented_final/04705.png,Landfills
705,augmented_final/04706.png,Landfills
706,augmented_final/04707.png,Landfills
707,augmented_final/04708.png,Landfills
708,augmented_final/04709.png,Landfills
709,augmented_final/04710.png,Landfills
710,augmented_final/04711.png,Landfills
711,augmented_final/04712.png,Landfills
712,augmented_final/04713.png,Landfills
713,augmented_final/04714.png,Landfills
714,augmented_final/04715.png,Landfills
715,augmented_final/04716.png,Landfills
716,augmented_final/04717.png,Landfills
717,augmented_final/04718.png,Landfills
718,augmented_final/04719.png,Landfills
719,augmented_final/04720.png,Landfills
720,augmented_final/04721.png,Landfills
721,augmented_final/04722.png,Landfills
722,augmented_final/04723.png,Landfills
723,augmented_final/04724.png,Landfills
724,augmented_final/04725.png,Landfills
725,augmented_final/04726.png,Landfills
726,augmented_final/04727.png,Landfills
727,augmented_final/04728.png,Landfills
728,augmented_final/04729.png,Landfills
729,augmented_final/04730.png,Landfills
730,augmented_final/04731.png,Landfills
731,augmented_final/04732.png,Landfills
732,augmented_final/04733.png,Landfills
733,augmented_final/04734.png,Landfills
734,augmented_final/04735.png,Landfills
735,augmented_final/04736.png,Landfills
736,augmented_final/04737.png,Landfills
737,augmented_final/04738.png,Landfills
738,augmented_final/04739.png,Landfills
739,augmented_final/04740.png,Landfills
740,augmented_final/04741.png,Landfills
741,augmented_final/04742.png,Landfills
742,augmented_final/04743.png,Landfills
743,augmented_final/04744.png,Landfills
744,augmented_final/04745.png,Landfills
745,augmented_final/04746.png,Landfills
746,augmented_final/04747.png,Landfills
747,augmented_final/04748.png,Landfills
748,augmented_final/04749.png,Landfills
749,augmented_final/04750.png,Landfills
750,augmented_final/04751.png,Landfills
751,augmented_final/04752.png,Landfills
752,augmented_final/04753.png,Landfills
753,augmented_final/04754.png,Landfills
754,augmented_final/04755.png,Landfills
755,augmented_final/04756.png,Landfills
756,augmented_final/04757.png,Landfills
757,augmented_final/04758.png,Landfills
758,augmented_final/04759.png,Landfills
759,augmented_final/04760.png,Landfills
760,augmented_final/04761.png,Landfills
761,augmented_final/04762.png,Landfills
762,augmented_final/04763.png,Landfills
763,augmented_final/04764.png,Landfills
764,augmented_final/04765.png,Landfills
765,augmented_final/04766.png,Landfills
766,augmented_final/04767.png,Landfills
767,augmented_final/04768.png,Landfills
768,augmented_final/04769.png,Landfills
769,augmented_final/04770.png,Landfills
770,augmented_final/04771.png,Landfills
771,augmented_final/04772.png,Landfills
772,augmented_final/04773.png,Landfills
773,augmented_final/04774.png,Landfills
774,augmented_final/04775.png,Landfills
775,augmented_final/04776.png,Landfills
