,Image_Folder,Type
53,augmented_final/12322.png,ProcessingPlants
54,augmented_final/12323.png,ProcessingPlants
55,augmented_final/12324.png,ProcessingPlants
56,augmented_final/12325.png,ProcessingPlants
57,augmented_final/12326.png,ProcessingPlants
58,augmented_final/12327.png,ProcessingPlants
59,augmented_final/12328.png,ProcessingPlants
60,augmented_final/12329.png,ProcessingPlants
61,augmented_final/12330.png,ProcessingPlants
62,augmented_final/12331.png,ProcessingPlants
63,augmented_final/12332.png,ProcessingPlants
64,augmented_final/12333.png,ProcessingPlants
65,augmented_final/12334.png,ProcessingPlants
66,augmented_final/12335.png,ProcessingPlants
67,augmented_final/12336.png,ProcessingPlants
68,augmented_final/12337.png,ProcessingPlants
69,augmented_final/12338.png,ProcessingPlants
70,augmented_final/12339.png,ProcessingPlants
71,augmented_final/12340.png,ProcessingPlants
72,augmented_final/12341.png,ProcessingPlants
73,augmented_final/12342.png,ProcessingPlants
74,augmented_final/12343.png,ProcessingPlants
75,augmented_final/12344.png,ProcessingPlants
76,augmented_final/12345.png,ProcessingPlants
77,augmented_final/12346.png,ProcessingPlants
78,augmented_final/12347.png,ProcessingPlants
79,augmented_final/12348.png,ProcessingPlants
80,augmented_final/12349.png,ProcessingPlants
81,augmented_final/12350.png,ProcessingPlants
82,augmented_final/12351.png,ProcessingPlants
83,augmented_final/12352.png,ProcessingPlants
84,augmented_final/12353.png,ProcessingPlants
85,augmented_final/12354.png,ProcessingPlants
86,augmented_final/12355.png,ProcessingPlants
87,augmented_final/12356.png,ProcessingPlants
88,augmented_final/12357.png,ProcessingPlants
89,augmented_final/12358.png,ProcessingPlants
90,augmented_final/12359.png,ProcessingPlants
91,augmented_final/12360.png,ProcessingPlants
92,augmented_final/12361.png,ProcessingPlants
93,augmented_final/12362.png,ProcessingPlants
94,augmented_final/12363.png,ProcessingPlants
95,augmented_final/12364.png,ProcessingPlants
96,augmented_final/12365.png,ProcessingPlants
97,augmented_final/12366.png,ProcessingPlants
98,augmented_final/12367.png,ProcessingPlants
99,augmented_final/12368.png,ProcessingPlants
100,augmented_final/12369.png,ProcessingPlants
101,augmented_final/12370.png,ProcessingPlants
102,augmented_final/12371.png,ProcessingPlants
103,augmented_final/12372.png,ProcessingPlants
104,augmented_final/12373.png,ProcessingPlants
105,augmented_final/12374.png,ProcessingPlants
106,augmented_final/12375.png,ProcessingPlants
107,augmented_final/12376.png,ProcessingPlants
108,augmented_final/12377.png,ProcessingPlants
109,augmented_final/12378.png,ProcessingPlants
110,augmented_final/12379.png,ProcessingPlants
111,augmented_final/12380.png,ProcessingPlants
112,augmented_final/12381.png,ProcessingPlants
113,augmented_final/12382.png,ProcessingPlants
114,augmented_final/12383.png,ProcessingPlants
115,augmented_final/12384.png,ProcessingPlants
116,augmented_final/12385.png,ProcessingPlants
117,augmented_final/12386.png,ProcessingPlants
118,augmented_final/12387.png,ProcessingPlants
119,augmented_final/12388.png,ProcessingPlants
120,augmented_final/12389.png,ProcessingPlants
121,augmented_final/12390.png,ProcessingPlants
122,augmented_final/12391.png,ProcessingPlants
123,augmented_final/12392.png,ProcessingPlants
124,augmented_final/12393.png,ProcessingPlants
125,augmented_final/12394.png,ProcessingPlants
126,augmented_final/12395.png,ProcessingPlants
127,augmented_final/12396.png,ProcessingPlants
128,augmented_final/12397.png,ProcessingPlants
129,augmented_final/12398.png,ProcessingPlants
130,augmented_final/12399.png,ProcessingPlants
131,augmented_final/12400.png,ProcessingPlants
132,augmented_final/12401.png,ProcessingPlants
133,augmented_final/12402.png,ProcessingPlants
134,augmented_final/12403.png,ProcessingPlants
135,augmented_final/12404.png,ProcessingPlants
136,augmented_final/12405.png,ProcessingPlants
137,augmented_final/12406.png,ProcessingPlants
138,augmented_final/12407.png,ProcessingPlants
139,augmented_final/12408.png,ProcessingPlants
140,augmented_final/12409.png,ProcessingPlants
141,augmented_final/12410.png,ProcessingPlants
142,augmented_final/12411.png,ProcessingPlants
143,augmented_final/12412.png,ProcessingPlants
144,augmented_final/12413.png,ProcessingPlants
145,augmented_final/12414.png,ProcessingPlants
146,augmented_final/12415.png,ProcessingPlants
147,augmented_final/12416.png,ProcessingPlants
148,augmented_final/12417.png,ProcessingPlants
149,augmented_final/12418.png,ProcessingPlants
150,augmented_final/12419.png,ProcessingPlants
151,augmented_final/12420.png,ProcessingPlants
152,augmented_final/12421.png,ProcessingPlants
153,augmented_final/12422.png,ProcessingPlants
154,augmented_final/12423.png,ProcessingPlants
155,augmented_final/12424.png,ProcessingPlants
156,augmented_final/12425.png,ProcessingPlants
157,augmented_final/12426.png,ProcessingPlants
158,augmented_final/12427.png,ProcessingPlants
159,augmented_final/12428.png,ProcessingPlants
160,augmented_final/12429.png,ProcessingPlants
161,augmented_final/12430.png,ProcessingPlants
162,augmented_final/12431.png,ProcessingPlants
163,augmented_final/12432.png,ProcessingPlants
164,augmented_final/12433.png,ProcessingPlants
165,augmented_final/12434.png,ProcessingPlants
166,augmented_final/12435.png,ProcessingPlants
167,augmented_final/12436.png,ProcessingPlants
168,augmented_final/12437.png,ProcessingPlants
169,augmented_final/12438.png,ProcessingPlants
170,augmented_final/12439.png,ProcessingPlants
171,augmented_final/12440.png,ProcessingPlants
172,augmented_final/12441.png,ProcessingPlants
173,augmented_final/12442.png,ProcessingPlants
174,augmented_final/12443.png,ProcessingPlants
175,augmented_final/12444.png,ProcessingPlants
176,augmented_final/12445.png,ProcessingPlants
177,augmented_final/12446.png,ProcessingPlants
178,augmented_final/12447.png,ProcessingPlants
179,augmented_final/12448.png,ProcessingPlants
180,augmented_final/12449.png,ProcessingPlants
181,augmented_final/12450.png,ProcessingPlants
182,augmented_final/12451.png,ProcessingPlants
183,augmented_final/12452.png,ProcessingPlants
184,augmented_final/12453.png,ProcessingPlants
185,augmented_final/12454.png,ProcessingPlants
186,augmented_final/12455.png,ProcessingPlants
187,augmented_final/12456.png,ProcessingPlants
188,augmented_final/12457.png,ProcessingPlants
189,augmented_final/12458.png,ProcessingPlants
190,augmented_final/12459.png,ProcessingPlants
191,augmented_final/12460.png,ProcessingPlants
192,augmented_final/12461.png,ProcessingPlants
193,augmented_final/12462.png,ProcessingPlants
194,augmented_final/12463.png,ProcessingPlants
195,augmented_final/12464.png,ProcessingPlants
196,augmented_final/12465.png,ProcessingPlants
197,augmented_final/12466.png,ProcessingPlants
198,augmented_final/12467.png,ProcessingPlants
199,augmented_final/12468.png,ProcessingPlants
200,augmented_final/12469.png,ProcessingPlants
201,augmented_final/12470.png,ProcessingPlants
202,augmented_final/12471.png,ProcessingPlants
203,augmented_final/12472.png,ProcessingPlants
204,augmented_final/12473.png,ProcessingPlants
205,augmented_final/12474.png,ProcessingPlants
206,augmented_final/12475.png,ProcessingPlants
207,augmented_final/12476.png,ProcessingPlants
208,augmented_final/12477.png,ProcessingPlants
209,augmented_final/12478.png,ProcessingPlants
210,augmented_final/12479.png,ProcessingPlants
211,augmented_final/12480.png,ProcessingPlants
212,augmented_final/12481.png,ProcessingPlants
213,augmented_final/12482.png,ProcessingPlants
214,augmented_final/12483.png,ProcessingPlants
215,augmented_final/12484.png,ProcessingPlants
216,augmented_final/12485.png,ProcessingPlants
217,augmented_final/12486.png,ProcessingPlants
218,augmented_final/12487.png,ProcessingPlants
219,augmented_final/12488.png,ProcessingPlants
220,augmented_final/12489.png,ProcessingPlants
221,augmented_final/12490.png,ProcessingPlants
222,augmented_final/12491.png,ProcessingPlants
223,augmented_final/12492.png,ProcessingPlants
224,augmented_final/12493.png,ProcessingPlants
225,augmented_final/12494.png,ProcessingPlants
226,augmented_final/12495.png,ProcessingPlants
227,augmented_final/12496.png,ProcessingPlants
228,augmented_final/12497.png,ProcessingPlants
229,augmented_final/12498.png,ProcessingPlants
230,augmented_final/12499.png,ProcessingPlants
231,augmented_final/12500.png,ProcessingPlants
232,augmented_final/12501.png,ProcessingPlants
233,augmented_final/12502.png,ProcessingPlants
234,augmented_final/12503.png,ProcessingPlants
235,augmented_final/12504.png,ProcessingPlants
236,augmented_final/12505.png,ProcessingPlants
237,augmented_final/12506.png,ProcessingPlants
238,augmented_final/12507.png,ProcessingPlants
239,augmented_final/12508.png,ProcessingPlants
240,augmented_final/12509.png,ProcessingPlants
241,augmented_final/12510.png,ProcessingPlants
242,augmented_final/12511.png,ProcessingPlants
243,augmented_final/12512.png,ProcessingPlants
244,augmented_final/12513.png,ProcessingPlants
245,augmented_final/12514.png,ProcessingPlants
246,augmented_final/12515.png,ProcessingPlants
247,augmented_final/12516.png,ProcessingPlants
248,augmented_final/12517.png,ProcessingPlants
249,augmented_final/12518.png,ProcessingPlants
250,augmented_final/12519.png,ProcessingPlants
251,augmented_final/12520.png,ProcessingPlants
252,augmented_final/12521.png,ProcessingPlants
253,augmented_final/12522.png,ProcessingPlants
254,augmented_final/12523.png,ProcessingPlants
255,augmented_final/12524.png,ProcessingPlants
256,augmented_final/12525.png,ProcessingPlants
257,augmented_final/12526.png,ProcessingPlants
258,augmented_final/12527.png,ProcessingPlants
259,augmented_final/12528.png,ProcessingPlants
260,augmented_final/12529.png,ProcessingPlants
261,augmented_final/12530.png,ProcessingPlants
262,augmented_final/12531.png,ProcessingPlants
263,augmented_final/12532.png,ProcessingPlants
264,augmented_final/12533.png,ProcessingPlants
265,augmented_final/12534.png,ProcessingPlants
266,augmented_final/12535.png,ProcessingPlants
267,augmented_final/12536.png,ProcessingPlants
268,augmented_final/12537.png,ProcessingPlants
269,augmented_final/12538.png,ProcessingPlants
270,augmented_final/12539.png,ProcessingPlants
271,augmented_final/12540.png,ProcessingPlants
272,augmented_final/12541.png,ProcessingPlants
273,augmented_final/12542.png,ProcessingPlants
274,augmented_final/12543.png,ProcessingPlants
275,augmented_final/12544.png,ProcessingPlants
276,augmented_final/12545.png,ProcessingPlants
277,augmented_final/12546.png,ProcessingPlants
278,augmented_final/12547.png,ProcessingPlants
279,augmented_final/12548.png,ProcessingPlants
280,augmented_final/12549.png,ProcessingPlants
281,augmented_final/12550.png,ProcessingPlants
282,augmented_final/12551.png,ProcessingPlants
283,augmented_final/12552.png,ProcessingPlants
284,augmented_final/12553.png,ProcessingPlants
285,augmented_final/12554.png,ProcessingPlants
286,augmented_final/12555.png,ProcessingPlants
287,augmented_final/12556.png,ProcessingPlants
288,augmented_final/12557.png,ProcessingPlants
289,augmented_final/12558.png,ProcessingPlants
290,augmented_final/12559.png,ProcessingPlants
291,augmented_final/12560.png,ProcessingPlants
292,augmented_final/12561.png,ProcessingPlants
293,augmented_final/12562.png,ProcessingPlants
294,augmented_final/12563.png,ProcessingPlants
295,augmented_final/12564.png,ProcessingPlants
296,augmented_final/12565.png,ProcessingPlants
297,augmented_final/12566.png,ProcessingPlants
298,augmented_final/12567.png,ProcessingPlants
299,augmented_final/12568.png,ProcessingPlants
300,augmented_final/12569.png,ProcessingPlants
301,augmented_final/12570.png,ProcessingPlants
302,augmented_final/12571.png,ProcessingPlants
303,augmented_final/12572.png,ProcessingPlants
304,augmented_final/12573.png,ProcessingPlants
305,augmented_final/12574.png,ProcessingPlants
306,augmented_final/12575.png,ProcessingPlants
307,augmented_final/12576.png,ProcessingPlants
308,augmented_final/12577.png,ProcessingPlants
309,augmented_final/12578.png,ProcessingPlants
310,augmented_final/12579.png,ProcessingPlants
311,augmented_final/12580.png,ProcessingPlants
312,augmented_final/12581.png,ProcessingPlants
313,augmented_final/12582.png,ProcessingPlants
314,augmented_final/12583.png,ProcessingPlants
315,augmented_final/12584.png,ProcessingPlants
316,augmented_final/12585.png,ProcessingPlants
317,augmented_final/12586.png,ProcessingPlants
318,augmented_final/12587.png,ProcessingPlants
319,augmented_final/12588.png,ProcessingPlants
320,augmented_final/12589.png,ProcessingPlants
321,augmented_final/12590.png,ProcessingPlants
322,augmented_final/12591.png,ProcessingPlants
323,augmented_final/12592.png,ProcessingPlants
324,augmented_final/12593.png,ProcessingPlants
325,augmented_final/12594.png,ProcessingPlants
326,augmented_final/12595.png,ProcessingPlants
327,augmented_final/12596.png,ProcessingPlants
328,augmented_final/12597.png,ProcessingPlants
329,augmented_final/12598.png,ProcessingPlants
330,augmented_final/12599.png,ProcessingPlants
331,augmented_final/12600.png,ProcessingPlants
332,augmented_final/12601.png,ProcessingPlants
333,augmented_final/12602.png,ProcessingPlants
334,augmented_final/12603.png,ProcessingPlants
335,augmented_final/12604.png,ProcessingPlants
336,augmented_final/12605.png,ProcessingPlants
337,augmented_final/12606.png,ProcessingPlants
338,augmented_final/12607.png,ProcessingPlants
339,augmented_final/12608.png,ProcessingPlants
340,augmented_final/12609.png,ProcessingPlants
341,augmented_final/12610.png,ProcessingPlants
342,augmented_final/12611.png,ProcessingPlants
343,augmented_final/12612.png,ProcessingPlants
344,augmented_final/12613.png,ProcessingPlants
345,augmented_final/12614.png,ProcessingPlants
346,augmented_final/12615.png,ProcessingPlants
347,augmented_final/12616.png,ProcessingPlants
348,augmented_final/12617.png,ProcessingPlants
349,augmented_final/12618.png,ProcessingPlants
350,augmented_final/12619.png,ProcessingPlants
351,augmented_final/12620.png,ProcessingPlants
352,augmented_final/12621.png,ProcessingPlants
353,augmented_final/12622.png,ProcessingPlants
354,augmented_final/12623.png,ProcessingPlants
355,augmented_final/12624.png,ProcessingPlants
356,augmented_final/12625.png,ProcessingPlants
357,augmented_final/12626.png,ProcessingPlants
358,augmented_final/12627.png,ProcessingPlants
359,augmented_final/12628.png,ProcessingPlants
360,augmented_final/12629.png,ProcessingPlants
361,augmented_final/12630.png,ProcessingPlants
362,augmented_final/12631.png,ProcessingPlants
363,augmented_final/12632.png,ProcessingPlants
364,augmented_final/12633.png,ProcessingPlants
365,augmented_final/12634.png,ProcessingPlants
366,augmented_final/12635.png,ProcessingPlants
367,augmented_final/12636.png,ProcessingPlants
368,augmented_final/12637.png,ProcessingPlants
369,augmented_final/12638.png,ProcessingPlants
370,augmented_final/12639.png,ProcessingPlants
371,augmented_final/12640.png,ProcessingPlants
372,augmented_final/12641.png,ProcessingPlants
373,augmented_final/12642.png,ProcessingPlants
374,augmented_final/12643.png,ProcessingPlants
375,augmented_final/12644.png,ProcessingPlants
376,augmented_final/12645.png,ProcessingPlants
377,augmented_final/12646.png,ProcessingPlants
378,augmented_final/12647.png,ProcessingPlants
379,augmented_final/12648.png,ProcessingPlants
380,augmented_final/12649.png,ProcessingPlants
381,augmented_final/12650.png,ProcessingPlants
382,augmented_final/12651.png,ProcessingPlants
383,augmented_final/12652.png,ProcessingPlants
384,augmented_final/12653.png,ProcessingPlants
385,augmented_final/12654.png,ProcessingPlants
386,augmented_final/12655.png,ProcessingPlants
387,augmented_final/12656.png,ProcessingPlants
388,augmented_final/12657.png,ProcessingPlants
389,augmented_final/12658.png,ProcessingPlants
390,augmented_final/12659.png,ProcessingPlants
391,augmented_final/12660.png,ProcessingPlants
392,augmented_final/12661.png,ProcessingPlants
393,augmented_final/12662.png,ProcessingPlants
394,augmented_final/12663.png,ProcessingPlants
395,augmented_final/12664.png,ProcessingPlants
396,augmented_final/12665.png,ProcessingPlants
397,augmented_final/12666.png,ProcessingPlants
398,augmented_final/12667.png,ProcessingPlants
399,augmented_final/12668.png,ProcessingPlants
400,augmented_final/12669.png,ProcessingPlants
401,augmented_final/12670.png,ProcessingPlants
402,augmented_final/12671.png,ProcessingPlants
403,augmented_final/12672.png,ProcessingPlants
404,augmented_final/12673.png,ProcessingPlants
405,augmented_final/12674.png,ProcessingPlants
406,augmented_final/12675.png,ProcessingPlants
407,augmented_final/12676.png,ProcessingPlants
408,augmented_final/12677.png,ProcessingPlants
409,augmented_final/12678.png,ProcessingPlants
410,augmented_final/12679.png,ProcessingPlants
411,augmented_final/12680.png,ProcessingPlants
412,augmented_final/12681.png,ProcessingPlants
413,augmented_final/12682.png,ProcessingPlants
414,augmented_final/12683.png,ProcessingPlants
415,augmented_final/12684.png,ProcessingPlants
416,augmented_final/12685.png,ProcessingPlants
417,augmented_final/12686.png,ProcessingPlants
418,augmented_final/12687.png,ProcessingPlants
419,augmented_final/12688.png,ProcessingPlants
420,augmented_final/12689.png,ProcessingPlants
421,augmented_final/12690.png,ProcessingPlants
422,augmented_final/12691.png,ProcessingPlants
423,augmented_final/12692.png,ProcessingPlants
424,augmented_final/12693.png,ProcessingPlants
425,augmented_final/12694.png,ProcessingPlants
426,augmented_final/12695.png,ProcessingPlants
427,augmented_final/12696.png,ProcessingPlants
428,augmented_final/12697.png,ProcessingPlants
429,augmented_final/12698.png,ProcessingPlants
430,augmented_final/12699.png,ProcessingPlants
431,augmented_final/12700.png,ProcessingPlants
432,augmented_final/12701.png,ProcessingPlants
433,augmented_final/12702.png,ProcessingPlants
434,augmented_final/12703.png,ProcessingPlants
435,augmented_final/12704.png,ProcessingPlants
436,augmented_final/12705.png,ProcessingPlants
437,augmented_final/12706.png,ProcessingPlants
438,augmented_final/12707.png,ProcessingPlants
439,augmented_final/12708.png,ProcessingPlants
440,augmented_final/12709.png,ProcessingPlants
441,augmented_final/12710.png,ProcessingPlants
442,augmented_final/12711.png,ProcessingPlants
443,augmented_final/12712.png,ProcessingPlants
444,augmented_final/12713.png,ProcessingPlants
445,augmented_final/12714.png,ProcessingPlants
446,augmented_final/12715.png,ProcessingPlants
447,augmented_final/12716.png,ProcessingPlants
448,augmented_final/12717.png,ProcessingPlants
449,augmented_final/12718.png,ProcessingPlants
450,augmented_final/12719.png,ProcessingPlants
451,augmented_final/12720.png,ProcessingPlants
452,augmented_final/12721.png,ProcessingPlants
453,augmented_final/12722.png,ProcessingPlants
454,augmented_final/12723.png,ProcessingPlants
455,augmented_final/12724.png,ProcessingPlants
456,augmented_final/12725.png,ProcessingPlants
457,augmented_final/12726.png,ProcessingPlants
458,augmented_final/12727.png,ProcessingPlants
459,augmented_final/12728.png,ProcessingPlants
460,augmented_final/12729.png,ProcessingPlants
461,augmented_final/12730.png,ProcessingPlants
462,augmented_final/12731.png,ProcessingPlants
463,augmented_final/12732.png,ProcessingPlants
464,augmented_final/12733.png,ProcessingPlants
465,augmented_final/12734.png,ProcessingPlants
466,augmented_final/12735.png,ProcessingPlants
467,augmented_final/12736.png,ProcessingPlants
468,augmented_final/12737.png,ProcessingPlants
469,augmented_final/12738.png,ProcessingPlants
470,augmented_final/12739.png,ProcessingPlants
471,augmented_final/12740.png,ProcessingPlants
472,augmented_final/12741.png,ProcessingPlants
473,augmented_final/12742.png,ProcessingPlants
474,augmented_final/12743.png,ProcessingPlants
475,augmented_final/12744.png,ProcessingPlants
476,augmented_final/12745.png,ProcessingPlants
477,augmented_final/12746.png,ProcessingPlants
478,augmented_final/12747.png,ProcessingPlants
479,augmented_final/12748.png,ProcessingPlants
480,augmented_final/12749.png,ProcessingPlants
481,augmented_final/12750.png,ProcessingPlants
482,augmented_final/12751.png,ProcessingPlants
483,augmented_final/12752.png,ProcessingPlants
484,augmented_final/12753.png,ProcessingPlants
485,augmented_final/12754.png,ProcessingPlants
486,augmented_final/12755.png,ProcessingPlants
487,augmented_final/12756.png,ProcessingPlants
488,augmented_final/12757.png,ProcessingPlants
489,augmented_final/12758.png,ProcessingPlants
490,augmented_final/12759.png,ProcessingPlants
491,augmented_final/12760.png,ProcessingPlants
492,augmented_final/12761.png,ProcessingPlants
493,augmented_final/12762.png,ProcessingPlants
494,augmented_final/12763.png,ProcessingPlants
495,augmented_final/12764.png,ProcessingPlants
496,augmented_final/12765.png,ProcessingPlants
497,augmented_final/12766.png,ProcessingPlants
498,augmented_final/12767.png,ProcessingPlants
499,augmented_final/12768.png,ProcessingPlants
500,augmented_final/12769.png,ProcessingPlants
501,augmented_final/12770.png,ProcessingPlants
502,augmented_final/12771.png,ProcessingPlants
503,augmented_final/12772.png,ProcessingPlants
504,augmented_final/12773.png,ProcessingPlants
505,augmented_final/12774.png,ProcessingPlants
506,augmented_final/12775.png,ProcessingPlants
507,augmented_final/12776.png,ProcessingPlants
508,augmented_final/12777.png,ProcessingPlants
509,augmented_final/12778.png,ProcessingPlants
510,augmented_final/12779.png,ProcessingPlants
511,augmented_final/12780.png,ProcessingPlants
512,augmented_final/12781.png,ProcessingPlants
513,augmented_final/12782.png,ProcessingPlants
514,augmented_final/12783.png,ProcessingPlants
515,augmented_final/12784.png,ProcessingPlants
516,augmented_final/12785.png,ProcessingPlants
517,augmented_final/12786.png,ProcessingPlants
518,augmented_final/12787.png,ProcessingPlants
519,augmented_final/12788.png,ProcessingPlants
520,augmented_final/12789.png,ProcessingPlants
521,augmented_final/12790.png,ProcessingPlants
522,augmented_final/12791.png,ProcessingPlants
523,augmented_final/12792.png,ProcessingPlants
524,augmented_final/12793.png,ProcessingPlants
525,augmented_final/12794.png,ProcessingPlants
526,augmented_final/12795.png,ProcessingPlants
527,augmented_final/12796.png,ProcessingPlants
528,augmented_final/12797.png,ProcessingPlants
529,augmented_final/12798.png,ProcessingPlants
530,augmented_final/12799.png,ProcessingPlants
531,augmented_final/12800.png,ProcessingPlants
532,augmented_final/12801.png,ProcessingPlants
533,augmented_final/12802.png,ProcessingPlants
534,augmented_final/12803.png,ProcessingPlants
535,augmented_final/12804.png,ProcessingPlants
536,augmented_final/12805.png,ProcessingPlants
537,augmented_final/12806.png,ProcessingPlants
538,augmented_final/12807.png,ProcessingPlants
539,augmented_final/12808.png,ProcessingPlants
540,augmented_final/12809.png,ProcessingPlants
541,augmented_final/12810.png,ProcessingPlants
542,augmented_final/12811.png,ProcessingPlants
543,augmented_final/12812.png,ProcessingPlants
544,augmented_final/12813.png,ProcessingPlants
545,augmented_final/12814.png,ProcessingPlants
546,augmented_final/12815.png,ProcessingPlants
547,augmented_final/12816.png,ProcessingPlants
548,augmented_final/12817.png,ProcessingPlants
549,augmented_final/12818.png,ProcessingPlants
550,augmented_final/12819.png,ProcessingPlants
551,augmented_final/12820.png,ProcessingPlants
552,augmented_final/12821.png,ProcessingPlants
553,augmented_final/12822.png,ProcessingPlants
554,augmented_final/12823.png,ProcessingPlants
555,augmented_final/12824.png,ProcessingPlants
556,augmented_final/12825.png,ProcessingPlants
557,augmented_final/12826.png,ProcessingPlants
558,augmented_final/12827.png,ProcessingPlants
559,augmented_final/12828.png,ProcessingPlants
560,augmented_final/12829.png,ProcessingPlants
561,augmented_final/12830.png,ProcessingPlants
562,augmented_final/12831.png,ProcessingPlants
563,augmented_final/12832.png,ProcessingPlants
564,augmented_final/12833.png,ProcessingPlants
565,augmented_final/12834.png,ProcessingPlants
566,augmented_final/12835.png,ProcessingPlants
567,augmented_final/12836.png,ProcessingPlants
568,augmented_final/12837.png,ProcessingPlants
569,augmented_final/12838.png,ProcessingPlants
570,augmented_final/12839.png,ProcessingPlants
571,augmented_final/12840.png,ProcessingPlants
572,augmented_final/12841.png,ProcessingPlants
573,augmented_final/12842.png,ProcessingPlants
574,augmented_final/12843.png,ProcessingPlants
575,augmented_final/12844.png,ProcessingPlants
576,augmented_final/12845.png,ProcessingPlants
577,augmented_final/12846.png,ProcessingPlants
578,augmented_final/12847.png,ProcessingPlants
579,augmented_final/12848.png,ProcessingPlants
580,augmented_final/12849.png,ProcessingPlants
581,augmented_final/12850.png,ProcessingPlants
582,augmented_final/12851.png,ProcessingPlants
583,augmented_final/12852.png,ProcessingPlants
584,augmented_final/12853.png,ProcessingPlants
585,augmented_final/12854.png,ProcessingPlants
586,augmented_final/12855.png,ProcessingPlants
587,augmented_final/12856.png,ProcessingPlants
588,augmented_final/12857.png,ProcessingPlants
589,augmented_final/12858.png,ProcessingPlants
590,augmented_final/12859.png,ProcessingPlants
591,augmented_final/12860.png,ProcessingPlants
592,augmented_final/12861.png,ProcessingPlants
593,augmented_final/12862.png,ProcessingPlants
594,augmented_final/12863.png,ProcessingPlants
595,augmented_final/12864.png,ProcessingPlants
596,augmented_final/12865.png,ProcessingPlants
597,augmented_final/12866.png,ProcessingPlants
598,augmented_final/12867.png,ProcessingPlants
599,augmented_final/12868.png,ProcessingPlants
600,augmented_final/12869.png,ProcessingPlants
601,augmented_final/12870.png,ProcessingPlants
602,augmented_final/12871.png,ProcessingPlants
603,augmented_final/12872.png,ProcessingPlants
604,augmented_final/12873.png,ProcessingPlants
605,augmented_final/12874.png,ProcessingPlants
606,augmented_final/12875.png,ProcessingPlants
607,augmented_final/12876.png,ProcessingPlants
608,augmented_final/12877.png,ProcessingPlants
609,augmented_final/12878.png,ProcessingPlants
610,augmented_final/12879.png,ProcessingPlants
611,augmented_final/12880.png,ProcessingPlants
612,augmented_final/12881.png,ProcessingPlants
613,augmented_final/12882.png,ProcessingPlants
614,augmented_final/12883.png,ProcessingPlants
615,augmented_final/12884.png,ProcessingPlants
616,augmented_final/12885.png,ProcessingPlants
617,augmented_final/12886.png,ProcessingPlants
618,augmented_final/12887.png,ProcessingPlants
619,augmented_final/12888.png,ProcessingPlants
620,augmented_final/12889.png,ProcessingPlants
621,augmented_final/12890.png,ProcessingPlants
622,augmented_final/12891.png,ProcessingPlants
623,augmented_final/12892.png,ProcessingPlants
624,augmented_final/12893.png,ProcessingPlants
625,augmented_final/12894.png,ProcessingPlants
626,augmented_final/12895.png,ProcessingPlants
627,augmented_final/12896.png,ProcessingPlants
628,augmented_final/12897.png,ProcessingPlants
629,augmented_final/12898.png,ProcessingPlants
630,augmented_final/12899.png,ProcessingPlants
631,augmented_final/12900.png,ProcessingPlants
632,augmented_final/12901.png,ProcessingPlants
633,augmented_final/12902.png,ProcessingPlants
634,augmented_final/12903.png,ProcessingPlants
